order_id,customer_age,order_value,product_category,discount_percent,used_coupon,product_rating,past_purchase_count,past_return_rate,delivery_delay_days,payment_method,shipping_method,device_type,session_length_minutes,num_product_views,returned
6655,42,915.39,home,27.71,0,4.47,3,0.299,0,upi,standard,mobile,13.98,2,0
50090,18,1077.97,apparel,16.61,0,3.75,5,0.1293,2,cod,standard,tablet,3.08,0,0
45453,48,1312.05,home,23.19,0,4.97,9,0.078,0,upi,standard,mobile,9.54,1,0
17374,25,678.51,home,16.82,0,3.83,9,0.2037,1,cod,standard,desktop,8.99,1,0
59614,46,2308.8,home,7.97,0,2.45,4,0.392,0,cod,express,desktop,4.34,1,0
57278,49,1699.25,sports,22.01,0,4.38,7,0.3227,0,wallet,standard,desktop,7.65,0,0
59479,18,4501.81,electronics,9.98,1,4.6,12,0.1231,1,card,express,mobile,16.87,2,0
4966,27,371.3,apparel,11.6,0,4.6,6,0.4009,0,cod,express,mobile,4.42,0,0
37118,63,429.13,home,22.21,0,2.82,8,0.0421,0,upi,express,desktop,5.68,1,0
10047,66,452.39,beauty,12.2,0,4.28,11,0.0762,1,card,standard,tablet,14.95,2,0
52272,30,1401.88,beauty,7.15,0,4.76,4,0.1166,2,cod,standard,mobile,5.85,0,0
11227,39,4517.48,electronics,16.31,0,4.72,13,0.0989,1,card,express,desktop,3.58,0,0
64058,34,488.83,toys,6.2,1,3.32,6,0.0853,1,cod,express,desktop,2.38,0,0
70637,43,2326.73,sports,3.45,0,2.49,10,0.2676,0,cod,express,desktop,18.84,1,0
6219,33,722.18,apparel,21.51,0,3.1,7,0.0832,7,cod,standard,mobile,10.25,4,0
25237,46,1303.21,beauty,4.78,0,2.6,8,0.042,0,upi,standard,mobile,3.89,0,0
71828,49,332.66,apparel,20.63,0,4.59,9,0.2452,2,upi,standard,desktop,10.79,0,0
55500,60,619.09,toys,22.44,0,4.38,10,0.111,0,cod,standard,desktop,7.99,2,0
71607,51,860.59,apparel,14.7,1,3.41,12,0.4456,0,upi,standard,mobile,6.59,0,1
52197,19,794.73,toys,15.0,0,4.02,4,0.2284,1,upi,express,tablet,5.44,1,0
27567,46,231.12,beauty,30.83,0,3.55,7,0.1078,1,card,express,mobile,12.54,3,0
79897,34,333.55,apparel,20.74,0,4.78,4,0.1162,1,netbanking,standard,mobile,10.43,5,0
15635,20,660.17,sports,10.28,0,4.19,5,0.3321,2,upi,standard,mobile,4.32,1,0
62899,37,2213.13,electronics,6.88,1,3.42,5,0.057,1,netbanking,express,desktop,9.96,2,0
74666,37,1391.11,home,39.78,0,3.19,3,0.1543,3,card,standard,mobile,7.62,1,0
42279,19,778.69,beauty,5.65,1,4.37,6,0.4092,0,upi,express,tablet,5.33,1,0
1770,34,1721.85,sports,7.0,0,3.63,6,0.0431,0,cod,standard,mobile,11.51,2,0
26284,36,439.47,beauty,44.08,0,3.15,10,0.1618,0,card,express,mobile,14.07,1,0
36477,44,352.41,beauty,10.09,1,3.63,8,0.2853,0,wallet,standard,mobile,8.1,2,1
51941,41,329.31,apparel,14.66,0,3.94,3,0.3683,1,upi,standard,mobile,8.15,1,1
32747,49,3454.01,electronics,3.34,0,4.09,6,0.1161,1,upi,standard,tablet,8.86,1,0
55832,24,1082.11,sports,6.79,0,4.71,7,0.2764,1,cod,express,mobile,12.32,2,1
78258,39,531.81,apparel,5.67,0,4.33,7,0.1266,1,card,standard,mobile,6.58,0,0
23815,38,1454.27,home,27.37,1,3.34,9,0.1185,0,upi,standard,desktop,6.64,1,0
52715,34,5151.98,electronics,24.78,0,4.49,5,0.4831,0,upi,standard,tablet,3.2,0,0
49283,46,969.02,apparel,10.72,0,2.86,9,0.0325,0,upi,standard,desktop,4.54,0,0
27836,44,1079.39,apparel,29.9,1,4.54,12,0.0525,0,upi,standard,desktop,22.46,4,1
61065,58,702.85,beauty,31.49,1,4.34,8,0.0611,0,netbanking,standard,mobile,22.2,3,0
21303,44,1002.1,home,8.55,1,4.49,8,0.2581,2,upi,standard,tablet,3.9,1,0
31424,38,1129.69,beauty,3.02,0,3.67,13,0.0645,0,card,express,mobile,8.67,0,1
76394,20,1579.48,home,44.16,0,3.88,5,0.3129,0,card,standard,tablet,11.09,1,1
21967,39,369.75,beauty,31.72,1,4.27,7,0.1879,1,cod,standard,mobile,5.09,1,0
9816,43,312.09,apparel,33.48,0,4.15,9,0.3631,0,upi,express,tablet,18.63,4,0
13787,33,871.15,home,30.18,0,4.86,6,0.1413,0,cod,standard,desktop,7.92,1,0
34594,43,1095.46,beauty,32.46,1,4.3,10,0.2526,2,upi,standard,mobile,16.67,6,0
60522,39,359.04,toys,22.97,1,3.89,9,0.1091,1,card,express,desktop,25.23,4,0
36673,41,2607.5,electronics,15.16,0,3.89,9,0.2489,1,card,standard,mobile,7.09,2,0
77353,50,5524.39,electronics,15.96,0,4.69,9,0.019,2,upi,standard,mobile,8.32,1,0
15649,35,276.31,beauty,12.55,1,4.72,8,0.0829,2,upi,standard,mobile,6.05,2,0
65697,39,727.11,beauty,8.32,0,4.45,10,0.32,1,upi,standard,mobile,8.19,2,0
56791,34,1184.01,sports,24.74,1,3.93,9,0.0589,1,cod,standard,desktop,12.55,0,0
29179,43,500.75,sports,44.15,0,2.87,4,0.2443,4,cod,standard,mobile,8.93,2,1
22062,27,3713.58,electronics,5.45,0,4.62,14,0.0435,0,upi,express,mobile,10.59,3,0
22151,51,463.32,sports,9.95,1,4.32,10,0.2574,4,wallet,standard,mobile,19.09,1,0
65229,32,474.78,toys,21.92,0,2.59,7,0.3078,2,netbanking,standard,mobile,11.76,0,0
70124,47,279.17,apparel,10.95,0,2.35,6,0.2815,1,cod,standard,mobile,10.18,1,0
79827,57,812.11,sports,12.3,0,3.04,8,0.312,6,card,standard,mobile,7.33,1,1
34985,45,1742.1,sports,41.94,0,3.53,7,0.0746,1,netbanking,standard,desktop,13.66,2,0
39098,18,513.86,apparel,12.42,1,3.2,9,0.0972,1,card,express,desktop,6.78,0,0
28369,22,844.12,home,23.77,0,3.59,6,0.1743,0,card,standard,desktop,19.58,3,0
63970,38,2202.63,electronics,33.18,1,3.78,11,0.1397,2,upi,standard,desktop,5.81,0,1
67727,25,1502.39,home,3.06,0,4.23,6,0.18,1,card,standard,desktop,5.07,1,0
33167,35,10914.31,electronics,22.43,0,3.29,5,0.0752,0,cod,express,desktop,8.91,0,0
66878,33,479.31,toys,23.3,0,3.63,5,0.0981,0,cod,standard,mobile,5.63,1,0
27372,32,499.09,apparel,39.52,0,4.35,4,0.2483,3,wallet,standard,mobile,8.35,1,0
29975,27,842.13,apparel,19.42,0,2.91,7,0.264,3,upi,standard,mobile,19.19,4,1
20456,47,385.75,beauty,14.44,0,3.98,7,0.1025,0,upi,standard,desktop,7.12,1,0
73243,40,1092.1,home,21.83,0,3.07,14,0.0413,0,cod,express,mobile,13.49,1,0
10307,35,3360.45,home,17.88,0,3.93,8,0.094,2,wallet,standard,desktop,12.43,1,0
12944,36,735.11,sports,26.18,1,4.67,7,0.2134,1,card,express,mobile,19.93,2,1
24724,29,734.75,home,7.29,0,3.42,6,0.3371,0,upi,express,mobile,7.31,0,1
14878,39,1967.38,home,4.56,0,3.72,5,0.2739,1,upi,standard,mobile,2.89,0,0
58261,47,320.47,apparel,10.12,0,2.88,8,0.3174,1,wallet,standard,mobile,8.69,0,0
77958,36,581.0,apparel,12.86,1,3.97,13,0.1929,0,netbanking,express,mobile,11.48,1,0
71880,24,535.18,apparel,17.77,0,3.41,5,0.3108,2,upi,standard,tablet,6.91,1,1
77695,43,416.71,apparel,12.86,1,3.67,6,0.0579,2,netbanking,standard,mobile,13.72,3,0
46340,32,527.93,beauty,7.83,0,3.13,15,0.0547,0,cod,express,mobile,3.81,2,0
27800,22,955.16,beauty,5.08,0,3.22,9,0.2514,2,card,standard,mobile,4.66,0,0
58529,49,4348.58,electronics,9.0,0,3.84,12,0.1709,1,upi,standard,mobile,3.72,1,0
64601,18,705.75,beauty,12.11,0,4.09,15,0.3119,2,upi,standard,mobile,11.01,3,0
49528,41,220.82,toys,3.27,0,4.34,3,0.099,0,card,express,mobile,9.64,1,0
75981,47,759.12,beauty,6.62,0,4.65,6,0.2465,1,wallet,standard,mobile,3.15,0,0
48198,41,665.4,beauty,14.53,0,3.51,12,0.2447,1,upi,standard,desktop,25.37,4,0
20427,49,1626.14,sports,18.46,0,3.39,9,0.0845,0,upi,express,mobile,13.62,1,0
65500,51,734.29,sports,17.3,0,4.09,6,0.3694,2,card,standard,mobile,6.74,0,1
35086,31,248.27,beauty,40.25,0,4.83,13,0.2575,1,wallet,standard,mobile,8.44,1,0
57880,46,985.77,apparel,32.08,0,4.27,9,0.1021,1,upi,standard,desktop,6.03,1,0
32781,38,818.42,beauty,23.2,0,3.81,7,0.1199,2,wallet,standard,mobile,9.49,1,0
9908,45,693.72,sports,19.19,1,3.24,8,0.317,0,cod,standard,desktop,7.63,1,1
48416,41,1331.69,sports,34.77,1,2.78,8,0.3098,1,cod,standard,mobile,5.51,0,0
367,47,473.78,sports,18.3,0,4.71,8,0.2585,2,cod,standard,mobile,8.41,1,0
56960,45,650.41,home,39.88,0,4.19,9,0.3759,0,wallet,express,desktop,20.73,3,1
18911,31,475.33,apparel,19.09,0,4.33,15,0.0241,0,upi,standard,mobile,5.46,4,0
8670,31,1906.94,sports,26.62,0,2.99,10,0.1131,0,card,standard,desktop,5.59,2,0
52358,50,845.84,beauty,30.61,0,3.96,5,0.1771,2,card,standard,tablet,6.9,0,0
51043,59,207.63,toys,12.09,0,4.31,7,0.1642,0,cod,standard,mobile,10.92,1,0
63784,52,1061.43,toys,3.85,0,3.04,5,0.2617,2,upi,standard,desktop,6.69,0,0
64176,20,639.73,home,19.15,0,3.92,7,0.3187,0,upi,standard,mobile,10.15,3,0
62073,35,564.71,toys,16.79,0,4.71,9,0.1034,2,wallet,standard,desktop,7.27,1,0
38735,35,585.71,apparel,12.29,0,4.23,9,0.1041,0,card,express,mobile,4.97,0,0
23058,36,2791.65,home,13.98,0,3.6,9,0.3241,2,card,standard,desktop,12.02,1,0
61249,55,1213.14,beauty,28.99,0,4.82,8,0.1028,3,upi,standard,desktop,4.28,0,0
20999,43,304.23,sports,10.72,0,4.47,6,0.2947,0,card,express,desktop,8.44,3,0
45898,51,1030.26,home,24.19,0,4.32,11,0.1665,4,netbanking,standard,mobile,8.01,0,0
23534,26,982.17,sports,27.48,0,1.68,17,0.1432,1,upi,standard,mobile,3.04,2,0
74364,18,852.68,apparel,27.44,0,3.65,11,0.4845,3,card,standard,desktop,8.2,2,1
2666,27,881.56,sports,19.85,0,2.93,13,0.2855,0,upi,standard,mobile,8.88,0,0
62462,34,838.5,beauty,16.81,0,3.39,10,0.2954,3,upi,standard,mobile,8.49,0,1
6034,44,484.11,apparel,43.01,0,4.09,9,0.2553,2,card,standard,mobile,21.9,2,1
16926,44,935.52,toys,47.79,1,4.87,10,0.3778,0,wallet,standard,tablet,9.88,3,1
63546,48,825.39,beauty,27.0,1,2.11,8,0.183,0,cod,express,mobile,4.92,2,0
53975,49,2021.86,home,9.21,0,3.65,9,0.1254,0,netbanking,express,mobile,5.76,1,0
24231,28,762.98,apparel,19.14,0,4.29,12,0.1686,0,netbanking,express,tablet,6.1,1,0
31254,56,643.69,beauty,27.17,0,4.28,10,0.1876,0,upi,standard,desktop,13.27,2,0
30695,24,10922.73,electronics,19.27,0,4.53,5,0.0991,1,card,standard,mobile,12.9,2,0
49607,62,395.6,toys,41.84,1,3.86,8,0.0875,0,cod,standard,mobile,4.48,1,0
39727,35,521.45,sports,28.12,0,4.66,4,0.1551,2,wallet,standard,mobile,16.3,2,0
65701,29,2022.52,electronics,10.83,1,4.66,10,0.1721,0,netbanking,express,desktop,10.08,1,0
61197,48,1658.62,electronics,14.44,0,4.82,8,0.24,0,wallet,express,desktop,6.39,2,0
55893,29,272.65,apparel,22.44,0,3.25,7,0.1759,2,netbanking,standard,mobile,37.77,10,0
77208,39,261.67,apparel,22.21,1,2.37,12,0.162,1,card,standard,desktop,8.59,2,0
8304,44,1098.54,home,15.34,0,4.34,7,0.302,1,cod,standard,desktop,5.68,2,0
46628,54,1001.17,apparel,4.81,0,3.49,7,0.2729,0,cod,express,desktop,26.99,5,1
64166,56,4349.88,electronics,5.55,0,4.31,3,0.081,0,upi,standard,tablet,7.04,0,0
67858,39,363.66,apparel,27.76,1,3.03,8,0.2794,1,wallet,standard,mobile,6.49,0,1
72059,42,1657.86,home,12.05,0,3.82,5,0.2729,1,cod,express,mobile,7.5,2,0
57444,31,1598.38,sports,13.35,0,3.83,10,0.2228,0,wallet,standard,mobile,3.45,1,0
75026,23,5018.06,electronics,14.58,0,3.99,4,0.1045,0,cod,express,desktop,12.59,3,0
77907,28,546.75,beauty,15.26,0,3.75,8,0.1499,2,card,standard,mobile,14.09,6,0
16121,36,2421.86,electronics,27.61,0,4.18,6,0.1021,1,upi,standard,mobile,7.76,0,0
10664,34,2876.48,sports,16.11,0,2.14,2,0.1809,2,cod,standard,desktop,5.62,0,0
43725,37,3067.47,electronics,6.32,0,3.99,9,0.4119,1,card,express,mobile,8.71,3,0
58178,53,2057.35,electronics,44.49,0,4.31,6,0.2333,1,cod,standard,desktop,4.78,1,0
4788,49,1615.55,beauty,32.53,0,3.87,9,0.4116,2,card,express,mobile,11.46,3,1
59052,39,4740.05,electronics,23.05,0,4.58,11,0.26,0,netbanking,express,mobile,4.85,0,0
26926,67,956.0,home,11.48,0,4.55,12,0.0785,4,upi,standard,tablet,7.05,0,0
68677,34,393.4,apparel,20.64,0,3.64,5,0.1525,2,card,standard,mobile,4.2,0,0
4475,34,850.17,home,15.53,0,3.13,7,0.0761,0,upi,express,desktop,4.99,0,0
8262,51,558.32,apparel,27.35,0,3.73,8,0.2062,1,wallet,standard,desktop,14.2,4,0
43492,35,246.31,apparel,39.57,0,4.58,8,0.5676,1,card,standard,desktop,5.21,0,1
12280,46,421.38,beauty,23.31,0,4.19,8,0.0576,0,wallet,express,desktop,7.09,2,0
61275,52,989.9,apparel,39.66,1,2.88,6,0.1412,0,cod,express,desktop,24.14,3,1
41535,24,965.45,sports,17.74,1,2.99,5,0.4937,3,cod,standard,mobile,9.74,0,1
33702,50,455.43,toys,11.26,0,4.47,6,0.2798,1,card,standard,mobile,12.33,2,0
4356,36,412.98,beauty,15.87,0,3.92,10,0.1369,3,upi,standard,mobile,5.39,0,0
75788,37,150.0,apparel,5.47,0,4.54,3,0.6084,1,upi,standard,tablet,8.69,0,1
28888,32,448.2,apparel,14.48,0,4.39,8,0.2669,0,card,express,desktop,6.43,0,0
54958,39,1780.11,sports,51.32,0,4.24,10,0.2922,1,cod,standard,mobile,5.34,1,1
46430,57,385.61,apparel,16.32,0,2.6,6,0.2661,0,upi,express,mobile,11.08,0,0
24284,47,419.34,apparel,9.22,0,4.2,9,0.0627,0,upi,express,mobile,4.4,1,0
78121,39,317.86,apparel,10.25,0,2.48,8,0.0319,0,card,standard,mobile,12.36,2,0
43153,36,786.28,beauty,7.58,0,4.56,6,0.1899,1,upi,standard,desktop,11.3,0,0
52093,27,3108.85,electronics,20.5,1,3.22,6,0.4823,2,upi,standard,mobile,10.25,1,1
77906,38,1030.7,sports,25.78,1,4.19,9,0.331,1,wallet,standard,mobile,3.66,0,1
77812,27,6648.36,electronics,30.1,0,4.17,8,0.7319,1,card,standard,mobile,28.89,7,1
16239,33,476.95,apparel,40.5,1,3.24,9,0.0632,1,card,express,desktop,17.25,4,0
74977,43,1226.03,home,34.81,0,3.41,6,0.2827,0,card,express,mobile,5.86,0,0
15555,53,780.34,beauty,28.07,0,4.28,10,0.0692,2,upi,standard,tablet,6.89,0,0
11067,40,1714.99,sports,17.16,0,3.99,10,0.3665,3,card,standard,mobile,11.88,2,1
8263,54,1420.86,sports,10.37,1,2.16,8,0.2149,0,upi,express,tablet,14.9,2,1
76252,38,3632.94,electronics,20.65,0,3.58,12,0.0848,3,wallet,standard,mobile,5.48,0,0
21860,47,566.08,toys,2.9,0,4.13,10,0.0479,0,upi,express,desktop,12.74,3,0
27281,45,581.5,apparel,42.48,0,4.55,11,0.0183,3,upi,standard,mobile,4.43,1,0
22381,35,4436.59,electronics,23.35,1,3.14,10,0.1887,0,wallet,standard,desktop,15.91,5,0
6473,32,308.42,toys,9.54,0,3.36,8,0.3592,1,card,standard,mobile,10.56,0,0
75653,44,2514.99,electronics,11.66,0,3.49,9,0.1584,0,cod,express,mobile,8.47,3,0
52332,50,4467.71,electronics,21.38,0,3.44,12,0.1427,1,wallet,standard,mobile,16.43,3,0
17337,32,396.17,toys,17.72,1,4.0,7,0.1327,0,upi,express,mobile,4.89,0,0
12908,62,601.69,beauty,9.85,1,4.49,8,0.0554,3,netbanking,standard,mobile,10.64,3,0
52500,61,240.87,apparel,11.14,0,4.43,11,0.2994,0,card,express,desktop,18.4,3,1
57073,29,1109.34,apparel,46.44,0,4.06,13,0.1659,2,cod,standard,tablet,6.07,0,0
5001,35,270.84,apparel,6.66,0,3.3,7,0.0892,2,cod,standard,desktop,5.86,0,0
69963,45,406.81,apparel,16.25,1,3.64,7,0.0624,0,upi,standard,desktop,9.27,1,0
74876,27,555.05,apparel,30.83,1,3.59,5,0.0864,0,card,standard,desktop,1.98,0,0
42501,47,181.06,apparel,35.99,0,4.8,10,0.2807,1,card,standard,mobile,7.42,3,0
27274,45,671.44,apparel,10.2,0,3.99,7,0.1769,1,upi,standard,mobile,17.15,3,0
26863,29,849.58,beauty,9.24,0,3.25,9,0.2619,0,cod,standard,desktop,8.78,0,1
45960,30,1181.19,beauty,40.05,1,4.06,4,0.0753,1,card,standard,mobile,5.94,1,0
78153,21,345.54,toys,14.18,0,3.32,14,0.3297,5,wallet,standard,tablet,4.64,2,0
14991,29,419.84,toys,21.76,0,3.13,5,0.1697,0,netbanking,standard,mobile,3.74,1,0
9040,38,1191.29,apparel,5.28,1,2.38,6,0.1787,0,card,express,mobile,12.58,3,0
35179,53,273.12,apparel,12.28,0,3.98,4,0.4078,1,upi,standard,mobile,1.71,0,0
16209,18,617.4,beauty,3.01,0,2.59,3,0.0846,1,cod,standard,desktop,9.58,3,0
76134,27,917.39,sports,27.76,1,4.01,7,0.2257,1,card,express,desktop,10.98,4,0
11171,47,619.22,apparel,7.4,0,3.46,7,0.2661,2,wallet,standard,mobile,29.2,3,0
65383,23,2459.91,home,29.8,1,3.23,5,0.2943,0,upi,standard,tablet,4.13,0,1
17459,49,853.58,beauty,28.81,0,3.19,11,0.3562,0,cod,express,mobile,5.52,1,1
28843,55,492.93,apparel,38.26,0,3.76,8,0.2128,2,upi,standard,tablet,7.31,0,0
50925,23,1288.09,beauty,23.6,0,3.1,5,0.1402,1,netbanking,standard,mobile,15.43,3,1
62198,34,806.6,apparel,6.15,0,4.13,5,0.0869,0,upi,standard,desktop,2.77,0,0
59332,31,386.0,apparel,27.33,1,4.36,6,0.0201,1,card,standard,desktop,8.98,3,0
54338,26,3447.35,electronics,24.82,0,4.62,3,0.039,0,card,express,mobile,4.11,0,0
8367,38,469.51,apparel,26.68,0,3.74,12,0.1041,0,card,standard,mobile,7.58,1,0
44159,25,419.36,toys,8.83,0,3.99,5,0.1251,4,cod,standard,mobile,10.41,2,0
25910,18,595.64,toys,13.58,0,3.79,6,0.0378,0,card,standard,mobile,7.36,0,1
76196,41,4784.68,electronics,25.01,0,4.26,6,0.042,1,upi,express,desktop,19.66,5,0
3937,42,1890.97,electronics,7.8,0,4.36,9,0.0799,0,cod,standard,mobile,2.44,1,0
10177,58,383.32,apparel,16.36,1,4.07,16,0.0919,3,wallet,standard,mobile,7.57,2,0
8044,25,821.86,home,30.59,1,4.04,5,0.3596,2,card,standard,desktop,10.27,0,0
55492,63,358.24,beauty,13.49,0,4.27,7,0.4249,0,cod,express,mobile,9.31,0,1
49457,38,171.87,toys,29.49,0,4.02,5,0.2152,1,wallet,standard,mobile,11.1,3,0
12704,52,1149.53,beauty,10.56,0,4.64,7,0.0952,0,wallet,standard,desktop,11.45,4,0
71168,58,2557.81,home,11.26,0,3.58,5,0.2016,2,cod,standard,desktop,14.36,5,0
61744,55,1176.18,home,41.67,1,3.79,11,0.0192,0,cod,express,tablet,7.88,1,0
40534,27,2380.27,sports,22.35,1,3.53,5,0.3933,0,upi,express,mobile,2.74,0,1
45589,55,599.56,beauty,14.71,0,3.98,7,0.2701,3,upi,standard,mobile,9.89,1,0
77641,38,476.25,apparel,17.73,1,3.23,11,0.181,2,cod,standard,desktop,8.93,3,0
33960,70,1654.53,home,11.12,0,4.78,8,0.1275,1,card,express,desktop,16.43,7,0
58195,41,456.14,apparel,26.47,0,4.45,14,0.3438,2,cod,standard,mobile,19.53,5,1
59185,43,887.96,apparel,24.76,0,3.4,3,0.3597,3,card,standard,desktop,5.6,1,1
40659,37,813.06,beauty,15.17,1,2.87,11,0.1251,1,netbanking,standard,mobile,2.86,0,0
28571,38,1145.44,beauty,10.08,0,4.34,11,0.1927,0,upi,standard,desktop,12.46,1,0
52159,36,2611.29,electronics,32.37,0,4.69,6,0.066,0,card,express,desktop,39.02,6,0
43774,61,765.34,sports,27.34,0,4.66,6,0.3449,2,upi,standard,mobile,9.71,2,0
17336,29,1568.52,sports,35.0,1,3.0,10,0.3231,0,netbanking,express,mobile,8.68,1,1
32077,24,910.58,beauty,43.24,0,3.37,9,0.4624,1,card,express,desktop,3.26,0,1
48403,23,714.27,apparel,5.57,0,3.68,2,0.0891,0,upi,standard,desktop,3.66,0,0
45077,27,4468.05,electronics,7.13,0,4.81,7,0.2505,2,upi,standard,mobile,4.07,1,0
33237,28,212.06,apparel,11.77,0,4.3,10,0.1382,2,cod,standard,desktop,14.23,3,0
13013,35,407.94,toys,13.19,0,4.66,10,0.2199,0,upi,express,mobile,7.05,1,0
43189,40,1706.45,home,36.96,1,4.44,11,0.1147,0,card,standard,mobile,18.87,2,0
26559,32,397.63,sports,5.8,0,3.06,7,0.0399,1,cod,standard,tablet,17.05,5,0
22484,45,1109.79,sports,20.99,0,3.99,11,0.0703,0,upi,standard,mobile,1.94,0,0
15847,29,2095.62,electronics,13.08,0,4.14,12,0.1499,3,wallet,standard,mobile,8.96,2,0
4258,42,2013.64,home,26.57,0,4.31,6,0.2753,1,cod,express,mobile,14.75,0,0
29313,52,4171.11,electronics,10.94,0,4.29,12,0.2051,1,upi,standard,mobile,6.97,1,0
49770,49,1287.99,apparel,24.91,0,3.57,6,0.0163,1,cod,standard,desktop,16.65,4,0
66847,18,375.52,beauty,36.56,0,3.72,11,0.2223,1,upi,standard,mobile,8.93,2,0
5055,25,2667.84,sports,20.07,0,4.77,12,0.1873,2,wallet,standard,tablet,13.07,6,1
22290,33,1068.23,sports,26.45,0,2.43,7,0.1172,0,card,standard,tablet,29.44,2,0
14282,32,225.12,apparel,19.69,1,3.67,9,0.0386,0,cod,express,desktop,6.15,1,0
78647,51,713.36,sports,24.89,0,4.5,11,0.1297,1,card,standard,desktop,2.39,0,0
19645,24,150.0,apparel,17.96,0,3.64,7,0.2364,0,netbanking,standard,mobile,8.2,3,0
18372,27,842.82,apparel,20.48,0,3.03,7,0.2392,1,upi,express,mobile,4.32,0,0
32549,32,1877.04,home,11.86,0,4.33,6,0.2937,0,upi,standard,mobile,6.25,1,0
78572,26,1327.82,beauty,31.1,0,3.66,4,0.1807,3,netbanking,standard,desktop,9.31,3,1
8759,29,3644.87,electronics,13.94,0,4.66,4,0.195,0,card,standard,tablet,5.52,1,0
56417,18,4848.53,electronics,26.71,1,3.02,3,0.1269,0,cod,express,mobile,7.51,2,0
23708,18,209.69,apparel,5.61,0,3.85,5,0.3057,1,cod,standard,mobile,5.49,2,0
23396,50,1213.96,home,9.25,0,3.43,9,0.2197,2,upi,express,tablet,6.49,1,0
76511,31,1154.4,home,21.58,1,4.41,9,0.0787,3,upi,standard,mobile,4.61,1,0
58466,56,3247.9,electronics,7.08,0,4.6,12,0.0391,2,cod,standard,mobile,10.47,2,0
8700,63,431.9,apparel,29.5,1,3.79,10,0.3786,2,upi,standard,mobile,7.04,1,1
73522,27,497.34,apparel,30.22,1,4.6,2,0.255,2,card,standard,mobile,20.93,2,0
29534,31,279.92,apparel,29.38,0,3.38,6,0.1746,0,cod,express,mobile,10.0,0,0
38287,18,780.99,apparel,23.01,0,4.37,4,0.1635,0,card,standard,mobile,12.39,5,0
44362,60,845.63,sports,19.96,0,4.94,6,0.1027,1,upi,standard,mobile,23.75,3,0
3527,58,362.93,apparel,43.03,1,3.0,8,0.3279,3,netbanking,standard,desktop,9.82,4,1
79914,31,7530.72,electronics,16.4,0,4.56,11,0.4548,1,upi,standard,desktop,23.98,7,1
10028,24,588.43,apparel,20.41,0,4.48,11,0.1316,1,card,standard,desktop,8.14,1,1
17246,49,5472.05,electronics,4.02,0,4.36,9,0.0702,1,card,standard,mobile,3.56,0,0
14619,18,1569.42,electronics,19.74,0,4.47,7,0.2385,1,wallet,standard,tablet,7.63,1,0
77910,39,226.83,apparel,31.28,0,4.91,8,0.2555,1,netbanking,standard,desktop,13.61,3,1
42003,47,790.41,apparel,24.12,0,4.57,7,0.2269,1,card,standard,mobile,3.29,1,0
10783,46,8843.27,electronics,23.31,0,3.19,13,0.0748,0,upi,express,mobile,8.21,0,0
58327,63,758.27,beauty,23.78,1,4.38,4,0.4471,0,cod,standard,mobile,13.88,4,0
17168,38,825.44,apparel,16.66,0,4.51,8,0.1934,0,upi,express,desktop,7.48,1,0
2597,41,295.89,apparel,23.88,1,3.46,8,0.196,0,card,express,tablet,8.23,1,0
20873,36,1372.25,home,13.91,1,3.25,4,0.3802,2,card,standard,mobile,4.27,2,1
34811,30,770.74,apparel,19.32,0,4.45,4,0.4255,0,cod,express,mobile,19.99,2,1
78568,30,6913.41,electronics,23.35,0,3.88,5,0.2303,1,card,standard,desktop,8.52,2,1
8725,46,760.82,home,7.44,0,4.16,3,0.1901,1,cod,standard,desktop,2.93,0,0
52186,37,1961.41,home,19.45,1,3.51,15,0.1134,0,netbanking,express,tablet,6.57,3,0
33369,47,8218.42,electronics,21.56,0,3.03,9,0.5049,3,upi,standard,mobile,7.59,2,1
58210,22,3679.57,electronics,34.44,0,3.46,3,0.119,1,upi,standard,desktop,8.76,3,0
56579,40,311.55,toys,19.88,1,3.39,9,0.2004,1,card,express,mobile,10.56,2,0
7505,48,1355.98,home,31.24,0,3.44,10,0.0492,0,cod,express,desktop,5.13,0,0
10427,43,479.78,apparel,13.44,1,3.89,10,0.2958,0,cod,standard,desktop,9.41,2,1
67775,51,432.98,beauty,12.35,0,3.16,10,0.3408,2,netbanking,standard,desktop,5.2,1,0
56334,20,716.08,sports,13.45,0,4.66,8,0.0735,2,card,standard,mobile,12.3,0,0
20450,24,7150.71,electronics,34.43,0,2.37,10,0.0993,0,upi,standard,desktop,11.14,0,0
14320,47,1401.11,home,11.49,0,4.14,8,0.1872,0,wallet,standard,mobile,14.26,2,0
10385,32,1535.69,sports,21.33,0,4.59,9,0.2381,0,card,standard,mobile,7.77,1,0
185,43,1161.59,sports,25.38,1,4.43,9,0.0873,1,wallet,standard,mobile,13.89,1,0
4353,59,541.1,beauty,9.37,0,3.28,4,0.3559,1,netbanking,standard,mobile,7.06,0,0
78858,44,531.15,beauty,10.65,0,3.48,5,0.0841,2,upi,standard,tablet,8.69,1,0
23529,47,1751.16,beauty,49.09,0,3.7,6,0.2278,1,cod,standard,mobile,3.79,0,1
22449,49,390.13,apparel,25.28,1,4.88,5,0.0385,2,wallet,standard,mobile,33.1,4,0
46862,35,910.72,sports,52.34,1,3.38,9,0.0249,0,upi,express,mobile,6.93,3,0
69448,51,878.41,toys,9.52,0,3.9,10,0.1091,0,wallet,standard,mobile,12.66,2,0
